id,title,original_title,release_date,vote_average,popularity,overview,backdrop_path,poster_path,genres,keywords,actors,directors,vote_average_naver,link_naver
136418,허밍버드,Hummingbird,2013-05-07,6.2,45.294,"전쟁에 환멸을 느껴 특수부대를 이탈, 노숙자로 도시를 전전하던 조이 존스(제이슨 스타뎀)는 어렵게 살고 있는 딸과 아내을 위해 존스는 뒷골목 세계에 뛰어든다. 쌓여가는 돈과 달리 점점 피폐해지는 삶을 느끼고 있던 존스. 그는 우연히 만난 크리스티나(아가타 버젝)와 사랑에 빠진다. 모든 것이 안정을 찾았다고 생각하던 그때, 자신의 베스트 프렌드였던 이사벨을 누군가 살해했다는 사실을 알자 존스는 복수를 꿈꾸기 시작한다.",/iG1bvQKGKx8oPIGhwBzp9NDrRjW.jpg,/vNrWTHNHYvU3BKIeWNK3i2HGnP4.jpg,"[28, 53]","[212, 960, 5964, 11436, 15011, 155751, 177927]","[976, 37982, 148139, 1023484, 531772]",[23227],0.00,https://movie.naver.com/movie/bi/mi/basic.nhn?code=221209
249397,님포매니악: 볼륨 2,Nymphomaniac: Vol. II,2013-12-25,6.8,48.243,무수한 남성을 만난 뒤 조는 첫 남자 제롬(샤이아 러버프)과 조우하고 사랑이라는 감정을 느낀다. 그러나 아이러니하게도 사랑은 성적 쾌감을 빼앗아갔다. 조는 삶의 공허함을 느끼게 되고 가학적인 방식으로 성적 만족을 제공하는 K(제이미 벨)를 찾아간다. 조는 감각을 되찾은 대가로 제롬을 잃지만 여성으로서 자신감을 되찾는다. 아무도 믿지 않고 아무 의미도 추구하지 않던 조는 자신의 분신이자 후계자인 P(미아 고스)에게 마음을 주기 시작하면서 조금씩 달라진다. 길고 긴 조의 경험담이 다다른 결론은 자신의 욕망을 인정한다는 것이다.,/5n417Ff5GXOGCOKj3ZLMRAxEP0o.jpg,/tsYCG9yLRr7p2ZBqtCe3162cT4n.jpg,"[18, 9648]","[738, 910, 1294, 1419, 3260, 3456, 3969, 6373, 9663, 9673, 9838, 9840, 9957, 10614, 11534, 33451, 40952, 158713, 164296, 170071, 186071, 192188, 207441, 208433, 208445, 208591, 227783, 267122]","[4273, 1640, 10959, 5293, 1137823]",[42],7.79,https://movie.naver.com/movie/bi/mi/basic.nhn?code=98447
257445,구스범스,Goosebumps,2015-08-05,6.3,39.788,"책 속에 갇혀 있던 몬스터들이 깨어난다!  뉴욕에서 작은 마을로 이사 오게 된 잭(딜러 미네트)은 첫 날부터 옆집 소녀 헤나(오데야 러쉬)에게 호감을 느낀다. 하지만 전세계 베스트셀러 ‘구스범스’의 작가인 헤나의 아버지 스타인(잭 블랙)은 무언가를 숨기려는 듯 자신들의 집에 얼씬거리지 말라며 경고한다. 어느 날, 헤나의 비명 소리를 듣게 된 잭은 절친 챔프(라이언 리)를 불러 몰래 잠입하고, 그곳에서 자물쇠로 잠겨 있는 베스트셀러 소설 ‘구스범스’ 책들을 발견한다. 잭의 황당한 실수로 책이 펼쳐지자 책 속에 잠들었던 몬스터들이 하나 둘 깨어나기 시작하고 세상은 순식간에 쑥대밭이 되는데.... 몬스터들의 공격에 맞선 잭, 헤나, 챔프 그리고 스타인은 이 위기를 원상복구 시킬 수 있을까?  세상에서 가장 소름 돋는 판타지 어드벤처가 시작된다!",/6mPe4rBHzDMal2oL6hVgOBkaHz9.jpg,/jlMrW4orzPYutj9jdX6IWQFAJ7n.jpg,"[12, 27, 35]","[818, 2343, 5972, 8873, 12564, 18035, 33467, 158086, 178883, 186948, 187670, 189223, 190100]","[70851, 112476, 1121786, 39388, 456066]",[65630],7.20,https://movie.naver.com/movie/bi/mi/basic.nhn?code=172819
845222,킹덤: 아신전,킹덤: 아신전,2021-07-23,7.4,43.488,비극과 배신이 삶을 덮친다. 기이하고 불길한 뭔가를 발견한다. 한순간에 가족과 동족을 잃은 여인. 오직 복수를 꿈꾸며 살아온 그녀가 짙은 어둠을 마주한다.,/pfcj8IYB5bK8RTWiHwOCGfIzVw6.jpg,/dBz61uAt6xjJt4yqhiZXQt0a1bB.jpg,"[18, 14, 53]","[9748, 10148, 12377, 18035, 232421]","[63436, 564844, 2115785, 69379, 1096458]",[1135240]
300669,맨 인 더 다크,Don't Breathe,2016-06-08,7,41.874,"10대 빈집 털이범 록키, 알렉스, 머니는 밑바닥 삶을 청산하기 위해  눈 먼 노인을 겨냥한 마지막 한 탕을 준비한다.  노인이 잠 든 사이 거액의 현금을 쟁취하려던 순간  마침내 그가 깨어나게 되고,  이들의 치밀한 계획은 아무것도 보이지 않는 암전 속에서 모두 역전되기 시작하는데…",/bbwS32U9apV3c1fInFkyG1oi7L2.jpg,/rx2OzJMNasBQlqVGwLIJ4tiMvo9.jpg,"[53, 27]","[1930, 9727, 12660, 15365, 41409, 207556, 212425]","[32747, 530618, 112476, 1172147, 1669336]",[932248],0.00,https://movie.naver.com/movie/bi/mi/basic.nhn?code=218417
600583,파워 오브 도그,The Power of the Dog,2021-11-17,6.8,43.444,"사람들을 억누르면서도 사람들을 끌어당기는 묘한 매력의 목장주. 그의 동생이 새로운 부인과 아들을 집으로 데려오자, 그들을 잔인하게 조롱하고 괴롭힌다. 예상치 못한 일이 그곳을 덮칠 때까지.",/gAsHuCQMN7mv4uFIvM4ACQ09hPr.jpg,/fCoAzzfXniaYzz4JcFWT5yZmXh9.jpg,"[18, 37]","[680, 738, 818, 1157, 1664, 1790, 2752, 3170, 4129, 4426, 6038, 6733, 10201, 11518, 15060, 33451, 33457, 33740, 34221, 155291, 157096, 158718, 165288, 171493, 187056, 187675, 188991, 194226, 205685, 207876, 220219, 240237, 243959, 245415, 250048, 253979, 262325, 264384, 266461, 275157, 285398]","[71580, 205, 88124, 113505, 1356758]",[10757],7.64,https://movie.naver.com/movie/bi/mi/basic.nhn?code=193857
177677,미션 임파서블: 로그네이션,Mission: Impossible - Rogue Nation,2015-07-23,7.2,38.009,"미국정부로부터 해체 통보를 받게 된 최첨단 첩보기관 IMF.  에단 헌트를 포함한 팀원들은 모두 뿔뿔이 흩어지게 되고, 정체불명의 테러조직 신디케이트는 IMF 전멸 작전을 펼친다. 신디케이트에게 납치 당한 에단 헌트는 의문의 여인 일사의 도움을 받아 극적 탈출에 성공하고 다시 팀원들을 불러 모은다. 리더 에단 헌트부터 전략 분석요원 브랜트, IT 전문요원 벤지, 해킹 전문요원 루터, 그리고 정체를 알 수 없는 일사까지. 다시 모인 그들은 역대 가장 위협적인 적 신디케이트에 맞서는 불가능한 미션을 펼친다.",/2mUpYunvmXQni74Lydj2kKP2M10.jpg,/wqHiuRRkjJ8vyjKOm0IjHhyzISy.jpg,"[28, 12]","[212, 470, 1201, 1295, 1629, 3289, 9663, 10364, 10410, 18267, 160852, 290939]","[500, 17604, 11108, 933238, 10182]",[9033],8.75,https://movie.naver.com/movie/bi/mi/basic.nhn?code=95541
431819,"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",打ち上げ花火、下から見るか？横から見るか？,2017-08-18,6.5,48.511,"불꽃축제를 앞둔 어느 바닷가 마을  아이들은 ‘불꽃은 옆에서 보면 둥글까? 납작할까?’라는 것에 대한 이야기로 떠들썩하지만  갑작스런 전학을 앞둔 나즈나는 마음이 복잡하다.  우리 사랑의 도피를 떠나자.  노리미치에게 둘이서 마을을 떠날 것을 제안하는 나즈나.  하지만 어머니에게 발각된 나즈나는 집으로 끌려 들어가고  남겨진 노리미치는 나즈나가 간직하고 있던 구슬을 던져본다.  만약, 그때 내가…  나즈나와의 즐거웠던 순간으로 되돌아간 노리미치.  처음으로 나즈나와 단둘이 함께하기 위해, 마지막으로 나즈나에게 진심을 고백하기 위해  반복되는 하루를 몇 번이고 다시 겪게 되는데…  다시 불꽃이 터지면, 첫사랑도 이루어질까?",/jh6GJSeqyazoKfi3Lu19N1fvr7e.jpg,/ca4O5RyS9aYuJq7Vrtd9YDWSlQP.jpg,"[16, 18, 14]","[2407, 3230, 4079, 13008, 13088, 210024, 240315]","[1454976, 585211, 93803, 1247778, 1014991]",[555094],6.52,https://movie.naver.com/movie/bi/mi/basic.nhn?code=165030
522518,안녕 베일리,A Dog's Journey,2019-05-03,8,42.264,"환생만 벌써 5번째! 도무지 끝날 줄 모르는 ‘베일리’의 삶에 새로운 미션이 생겼다?! 바로 ‘이든’의 작은 베이비 ‘씨제이’를 돌보는 것. 소꿉놀이도 해야 하고 위험한 곳에 들어가면 짖어서 알려줘야 하고, ‘씨제이’와 함께 해야 할 일이 너무나도 많이 남았는데 ‘씨제이’는 ‘베일리’와 ‘이든’의 곁을 떠나 도시로 향한다. 7년 후 ‘몰리’로 다시 태어난 ‘베일리’는 우여곡절 끝에 ‘씨제이’의 집으로 입양되고 ‘씨제이’가 행복할 때, 슬플 때, 외로울 때 항상 옆에 있어준다. 주유소의 ‘빅독’으로 다시 태어난 ‘베일리’. ‘씨제이’를 만나기만을 기다리지만 우연히 만나게 된 ‘씨제이’는 ‘베일리’를 알아보지 못하고 떠나버린다. 킁킁킁… 어디서 ‘씨제이’ 냄새 안나요? ‘맥스’로 환생한 ‘베일리’는 오직 일견단심 ‘씨제이’를 기다리던 중 유기견 입양소에서 드디어 ‘씨제이’를 다시 만나게 된다. 인생은 길고 견생은 짧다는데, 저 녀석을 끝까지 지켜줄 수 있을까?",/i109vzdCkG7W3H9FxHmfpZjgh61.jpg,/eeSXArYcWGI0ubSrQ45XelaGx2V.jpg,"[10751, 12, 18]","[5484, 9663, 9825, 15162, 182204, 208152, 232789]","[19838, 92572, 1530941, 220236, 6065]",[1212755],9.37,https://movie.naver.com/movie/bi/mi/basic.nhn?code=181700
591275,피어 스트리트 파트 3: 1666,Fear Street: 1666,2021-07-14,7.2,43.322,1666년 속의 디나는 세라 피어에 얽힌 충격적 진실을 마주한다. 1994년에서는 처절한 생존 싸움이 계속되는데. 이제 진실의 힘으로 저주의 뿌리를 끊고 셰이디사이드를 구할 수 있을까.,/6viJBbovWxJYavdjPy7UPTLvaOS.jpg,/rmEPtz3Ufzol2VWUAZYzOFaBio3.jpg,"[9648, 27]","[177894, 207941]","[142115, 219960, 94098, 1547061, 1335308]",[1290265],0.00,https://movie.naver.com/movie/bi/mi/basic.nhn?code=207189
424783,범블비,Bumblebee,2018-12-15,6.7,40.057,"지속된 디셉티콘과의 전쟁에서 위기에 몰린 옵티머스 프라임은 중요한 임무를 가진 오토봇을 지구로 보낸다.  지구에 도착한 오토봇은 인간들에게 쫓기게 되고, 낡은 비틀로 변신해 폐차장에 은둔하던 중,  찰리라는 소녀에 의해 발견된다.  비틀을 수리하던 찰리는 자신의 낡은 자동차가 거대한 로봇으로 변신하는 놀라운 광경을 목격하고,  모든 기억이 사라진 그에게 ‘범블비’라는 이름을 지어주며 서로에게 특별한 존재가 되어간다.  하지만, 범블비의 정체를 파헤치려는 인간들과 그가 가진 비밀을 쫓는 디셉티콘의 추격과 압박은 점점 더 심해지는데…",/17nDJQsGVim6oows2TlN98UacbO.jpg,/a1XTVjEiShbX1XE6Uvaho49gw3l.jpg,"[28, 12, 878]","[1576, 10542, 14544, 15285, 208289]","[130640, 56446, 1563266, 40543, 1517834]",[1033661],8.09,https://movie.naver.com/movie/bi/mi/basic.nhn?code=164139
181533,박물관이 살아있다: 비밀의 무덤,Night at the Museum: Secret of the Tomb,2014-12-17,6.2,45.143,"밤마다 모든 것이 살아나는 뉴욕 자연사 박물관. 야간 경비원 ‘래리’(벤 스틸러)는 대통령 ‘테디 루즈벨트’(로빈 윌리엄스), 카우보이 ‘제레다야’(오웬 윌슨), 말썽꾸러기 원숭이 ‘덱스터’ 등 매일 밤 살아나는 전시물들과 함께 판타스틱한 박물관 재개장 전야 이벤트를 개최한다. 하지만 점차 마법의 기운을 잃어 가는 황금석판으로 인해 다시는 살아나지 못할 위기에 처한 그들은 황금석판의 비밀을 밝혀내기 위해 영국 런던 대영박물관으로 향하는데...",/8b9mOlxer8DVw4k368IXNG5HPBI.jpg,/x0fEqMh9Wu3L377PaIGAWGZUHwm.jpg,"[12, 35, 14, 10751]","[1406, 2598, 5647, 209642]","[7399, 2157, 887, 4581, 17835]",[17825],8.06,https://movie.naver.com/movie/bi/mi/basic.nhn?code=118958
614409,내가 사랑했던 모든 남자들에게: 언제나 그리고 영원히,To All the Boys: Always and Forever,2021-02-12,7.7,43.213,"한국으로 가족 여행을 다녀왔다. 대학 입시는 결과만 기다리면 된다. 고등학교 졸업을 앞둔 라라 진. 하지만 새로운 고민이 시작된다. 나의 미래, 거기에도 피터가 있을까?",/qjhcTGnjxYJqwBGlDzZkYWmne6e.jpg,/iepqdM52f4w75fNcvgRF5QoIAjm.jpg,"[10749, 35, 18]","[818, 261681, 280028, 290327]","[1452046, 1253353, 93377, 1683266, 1299232]",[63099],0.00,https://movie.naver.com/movie/bi/mi/basic.nhn?code=201657
675327,섀도우 클라우드,Shadow in the Cloud,2020-12-31,5.8,43.069,제2차 세계대전 중 최고 기밀이 들어있는 가방을 가진 여성 조종사가 폭격기에 탑승하고 승무원들은 그녀의 신원과 의문의 화물에 대해 의심하는 가운데 비행 중에 사악한 존재를 만나게 된다.,/aHYUj0hICtWZ5tPiCIm6pWUcjYK.jpg,/9qY1Ubtf1CwA8Qzz1Y0cujVi7bc.jpg,"[27, 28, 10752]","[1956, 10005, 169813, 187056, 255207]","[56734, 1108907, 1397346, 1369329, 208296]",[1123897],3.93,https://movie.naver.com/movie/bi/mi/basic.nhn?code=196529
592695,플레저,Pleasure,2021-10-08,6.3,43.049,"벨라 체리는 포르노 영화 배우의 꿈을 안고 로스앤젤레스에 도착하지만,  그녀는 그녀의 야망과 교활함을 활용하여 이 매혹적이고 독특한 세계의  정상에 오르기 위해 노력하지만 그런 명성이 쉽게 오지 않는다는 것을 곧 알게 된다.",/y0LhmaMYpFkIfrUlOpJYTVMH2eA.jpg,/tPyt2CpXceNGj192VVG7G9gjph5.jpg,[18],"[445, 5248, 7344, 11322, 12670, 18321, 158436, 187056]","[2280178, 1908347, 139422, 1903886, 1202732]",[1202063],0.00,https://movie.naver.com/movie/bi/mi/basic.nhn?code=221203
68728,오즈: 그레이트 앤드 파워풀,Oz the Great and Powerful,2013-03-07,5.9,36.19,"하찮은 서커스 마술사인 오스카는 어느날 회오리 바람에 휩쓸려 신비한 세계 오즈에 도착하고, 오즈의 사람들은 그가 오랫동안 기다려 온 위대한 마법사라고 믿는다. 하지만, 오즈의 세 마녀 글린다, 테오도라, 에바노라는 그의 정체를 의심하고, 오스카 또한 세 마녀 중 누가 나쁜 마녀인지를 가려내야만 하는데...",/a4KUVG5P5hBSgAgHHindbnyubTF.jpg,/tkvsug5V8Vqx1WsKfJ5Kg4iuUQ8.jpg,"[14, 12, 10751]","[291, 616, 2343, 3929, 4662, 172365, 177912, 246466]","[17051, 18973, 3293, 1812, 5367]",[7623],7.17,https://movie.naver.com/movie/bi/mi/basic.nhn?code=86866
201088,블랙코드,Blackhat,2015-01-13,5.5,35.963,"희대의 해킹 테러가 발생했다. 정치적, 금전적 요구도 없기에 사건의 윤곽조차 잡히지 않는 상황. 이에 복역 중인 천재 해커가 형량 거래를 대가로 미·중 공조 수사에 협조한다. 서서히 드러나는 사건의 실체. 하지만 이제 막 시작일 뿐.",/1u7TuvR5mSUz2xRQhz01i75IwdT.jpg,/7zu6HPnKPjNA7NuR4DGRdaH0PdX.jpg,"[80, 53, 28]","[949, 1576, 2095, 2157, 2812, 3635, 4368, 4776, 6104, 6847, 10085, 10410, 10562, 10718, 10950, 12361, 13015, 15076, 18522, 161520, 183817, 209853, 218122, 218124, 218130, 218132]","[74568, 38280, 134184, 19492, 7497]",[638],0.00,https://movie.naver.com/movie/bi/mi/basic.nhn?code=182979
736074,배트맨 롱 할로윈 파트2,"Batman: The Long Halloween, Part Two",2021-07-26,7.5,42.873,홀리데이로 알려진 살인범은 고담 시에서 새로운 종류의 복장을 한 범죄자가 부상하는 동안 팔코니 일가를 계속 스토킹하고 있다. 배트맨은 이전의 동맹자가 연쇄살인범일 수도 있다고 의심한다.,/j14Z0pP7tpuHZlVBSuUL7tq2SGb.jpg,/f46QMSo2wAVY1ywrNc9yZv0rkNy.jpg,"[16, 9648, 28, 80]","[9715, 179430]","[49624, 19536, 158136, 21029, 39389]",[2627293]
340102,뉴 뮤턴트,The New Mutants,2020-08-26,6.2,35.345,"어린 뮤턴트들을 수용하는 멀버리 병원에 가장 마지막으로 입원한 대니는 자신이 돌연변이라는 사실을 알지만, 정확히 어떤 초능력을 가졌는지는 모른다. 먼저 입원한 레인은 늑대인간으로 변하고 샘은 엄청나게 빠른 속도로 어디든 뚫고 지나간다. 일리야나는 오른팔을 검푸른 검으로 만들어 휘두를 수 있을 뿐 아니라, 위험할 땐 자신이 만들어낸 공간 림보로 재빨리 달아나는 능력까지 지녔다. 자신이 어떤 능력을 타고났는지도 모르는 대니와 달리 이들은 자신의 능력을 정확히 알고 있고 제어하는 힘까지 잘 안다. 대니는 닥터 레예스와 함께 상담을 이어가면서 능력을 통제하는 힘을 키워나가려고 한다.",/eCIvqa3QVCx6H09bdeOS8Al2Sqy.jpg,/bqZRy3tJjJIrA38FSdqJEufQ2Os.jpg,"[27, 878, 9648, 28]","[1852, 9715, 9717, 155030, 206219]","[1827498, 1181313, 1397778, 1448222, 1563169]",[1053420],5.87,https://movie.naver.com/movie/bi/mi/basic.nhn?code=164299
448119,닥터 두리틀,Dolittle,2020-01-01,6.7,38.927,"동물들과 소통하는 특별한 능력을 지닌 닥터 두리틀은 사랑하는 사람을 잃고 세상과 단절한 채 동물들과 친구가 되어 살아간다. 어느 날, 여왕에게 알 수 없는 불치병이 생기고 왕국마저 위험에 빠지게 되자, 그의 놀라운 능력만이 모든 것을 해결할 수 있음을 알게 된다. 세상을 구하기 위해서는 반드시 주어진 시간 안에 누구도 가보지 못했던 신비의 섬을 찾아내야만 하고, 두리틀은 친구들과 함께 위험천만한 모험을 떠나게 되는데…",/AgkGh4epJyhvs9JqSEUVABz1gJh.jpg,/nQc9jFPt3cPhw5T5OaF9rfXE6cO.jpg,"[10751, 14, 12]","[818, 2041, 3799, 8250, 13005, 15101, 18165, 34134, 167625, 181240]","[3223, 3131, 3968, 388, 1498158]",[2945],6.62,https://movie.naver.com/movie/bi/mi/basic.nhn?code=159866
677115,비뇨기과 여의사들 2,비뇨기과 여의사들 2,2020-02-20,7.3,42.7,"환자가 별로 없는 비뇨기과를 운영하고 있는 여의사 진희. 어느 날, 새로 온 간호사 연희가 들어와 같이 일하게 된다. 그런데 그녀는 남다른(?) 직업정신으로 환자들의 치료에 자신의 온몸을 내던진다. 이 사실은 금세 소문이 나 환자들이 몰려든다. 실력파 여의사 진희도 병원을 살리기 위해 화끈한 치료를 시작하는데…​",/yy85YPsJEVxCy97A89cAwdsCUXa.jpg,/uksxhYz0Xc7c5AIjoU205XXEVk8.jpg,"[18, 10749]",[155477],"[2243993, 2590519, 2294764, 1907997, 1708576]",[2646243],0.00,https://movie.naver.com/movie/bi/mi/basic.nhn?code=192182
484718,커밍 2 아메리카,Coming 2 America,2021-03-04,6.6,41.282,아킴과 세미가 돌아왔다! 풍요로운 자문다 왕국의 왕위에 오른 아킴 왕(에디 머피)과 충직한 심복 세미 (아세니오 홀)는 아프리카의 위대한 조국을 떠나 세계를 가로질러 모든 게 시작되었던 뉴욕의 퀸스를 향해 포복절도할 새로운 모험을 떠난다.,/vKzbIoHhk1z9DWYi8kyFe9Gg0HF.jpg,/nWBPLkqNApY5pgrJFMiI9joSI30.jpg,[35],"[409, 3071, 5515, 9663, 155954]","[776, 44994, 192, 1488960, 168452]",[53267]
270303,팔로우,It Follows,2014-09-24,6.6,41.088,"19살 제이는 멋진 남자친구와 근사한 데이트를 한 그 날 이후, 누군가 자신을 따라다닌다는 섬뜩한 느낌을 받는다. 하지만 그녀를 더욱 불안에 떨게 한 것은 자신을 따라다니는 존재가 남들에겐 보이지 않는다는 것! 알 수 없는 정체는 언제 어디서나 제이 앞에 나타나 그녀의 일상을 서서히 옥죄어오고, 악몽보다 더한 공포와 불안감에 시달리는 제이.  이 기이한 저주를 다른 사람에게 넘기지 않으면 ‘그것’은 죽을 때까지 쫓아온다!",/keEWjA5ykLJo851tIBFdmkxPxxh.jpg,/48a3M8sKhAroo2GW2WAY5sSHsG7.jpg,"[27, 9648]","[966, 3713, 6152, 9713, 10629, 10809, 10873, 18021, 156075, 178649, 206298, 209141, 278994]","[1094091, 132712, 1172147, 133980, 1210610]",[558929],6.60,https://movie.naver.com/movie/bi/mi/basic.nhn?code=127043
417261,포에버 마이 걸,Forever My Girl,2018-01-26,7.6,41.151,"떠난 지 십년, 스타가 된 컨츄리송 가수가 옛 애인이 남아있는 고향집으로 돌아온다.",/tUJTaWlDbdC5kTov5zFVCWfCzGO.jpg,/bKqdggnIPeOI15VqtBZTkvh4hA9.jpg,"[10749, 18, 10402]","[34004, 155808, 240303]","[1167375, 1427680, 21179, 1360010, 1215805]",[1089653],7.20,https://movie.naver.com/movie/bi/mi/basic.nhn?code=166552
192141,이스케이프,No Escape,2015-08-26,6.9,27.644,"해외 파견근무로 낯선 외국에 도착한 한 가족, 무방비 상태에서 역사상 최악의 테러에 휘말리고, 정체를 알 수 없는 무자비한 테러리스트 집단의 타겟이 된다! 눈에 띄는 즉시 살해당하는 상황! 잭(오웰 윌슨)과 그의 가족은 테러 집단의 눈을 피해 반드시 탈출해야 한다. 과연, 그들은 이 지옥에서 빠져 나갈 수 있을 것인가! 모두 살아서… 타겟이 된 가족, 상대는 대규모 테러집단 24시간 내에 탈출하라!",/e3xcYVsoR5dfVM0kq1l0BTkSgzJ.jpg,/fSBDUJhA72MoIxwFHsUzrlWUzPg.jpg,[53],"[612, 2020, 4776, 5721, 9610, 10349, 11196, 13129, 14638, 18035, 34061, 185815]","[887, 25703, 517, 1186840, 973135]",[77147],0.00,https://movie.naver.com/movie/bi/mi/basic.nhn?code=218759
301351,위아 유어 프렌즈,We Are Your Friends,2015-08-26,6.7,37.141,"오늘 밤, 심장의 BPM이 날뛴다!  최고의 DJ를 꿈꾸며 자신만의 방식대로 클럽 공연을 하고 있는 '콜'은 어느 날, 잘나가는 DJ '제임스'와 그의 여자친구 '소피'를 만나게 된다.  ‘콜’의 재능을 눈여겨본 '제임스'의 아낌없는 지원 덕분에 그의 인생은 180도 화끈한 반전을 맞이하게 되지만, 함께하는 시간이 길어질수록 ‘소피’에게 향하는 자신의 마음을 감출 수 없어 괴로워한다. 설상가상 절친들과도 점차 멀어지게 되면서 ‘콜’은 선택의 기로에 놓이게 되는데…  미친 듯이 즐겨라! 세상을 뜨겁게 달굴 우리들의 이야기가 시작된다!",/JyjTs9ay06vs2IDUwYrIQ5w53P.jpg,/9LTPCnYGiiXCgZG3CnKe55EkGiR.jpg,"[18, 10402, 10749, 35]","[12670, 166947, 186117]","[29222, 8210, 1186505, 928575, 79795]",[1257827],8.59,https://movie.naver.com/movie/bi/mi/basic.nhn?code=130943
648990,라 카사: 영혼의 집,La casa,2020-01-30,6.4,42.542,"야간 통행금지령이 내려진 칠레의 1970년대와 1980년대, 경찰은 버려진 건물을 순찰하는 임무를 맡는다. 순찰 중이던 아리아가다 경관은 용의자를 목격했다는 주민 신고로 확인차 ‘킨타 노멀’로 불리는 오래된 저택으로 향한다. 이상한 소리에 이끌려 집 안으로 들어간 아리아가다는 알 수 없는 사연이 깃든 그곳에서 초자연적인 현상과 기이한 존재를 감지하고 탈출하려고 하지만 좀처럼 빠져나오지 못하는데…",/kLsrE6q4ld144ECBkydZ4dV8t9T.jpg,/fvTGWaQejnHQBZbEOrdbb38NBTC.jpg,[27],[3358],"[2098518, 2177606, 2506158, 2845235, 2845234]",[1021765],0.00,https://movie.naver.com/movie/bi/mi/basic.nhn?code=209939
664767,모탈 컴뱃 레전드: 스콜피온의 복수,Mortal Kombat Legends: Scorpion's Revenge,2020-04-12,8.2,42.476,"한 세대에 한 번 꼴로 개최되는 외계와 지구의 챔피언들 간의 토너먼트를 통해 세계의 운명을 결정짓게 되는 이야기. 지구의 수호자인 라이덴 경은 지구에서 가장 강력한 파이터들을 모아 최후의 대결인, 모탈 컴뱃에서 사악한 빌런 상췡으로부터 지구를 지켜야 하는데...",/vw3zNfzvnVNF7nIjpiEgcdznfeC.jpg,/4VlXER3FImHeFuUjBShFamhIp9M.jpg,"[16, 28, 14]","[2343, 3075, 9748, 10821, 12380, 14943, 14955, 41645, 240145]","[939345, 1231115, 53828, 74949, 1620226]",[204553]
310131,더 위치,The Witch,2015-01-27,6.9,43.026,"신대륙에 정착한 청교도들. 그중 한 가족이 척박한 뉴잉글랜드의 숲으로 밀려난다. 이들에게 마녀의 그림자가 드리우면서 서서히 움트는 불신의 싹. 가족이 마녀라는 생각에 사로잡힌 순간, 진정한 비극이 땅을 피로 물들이기 시작한다.",/zi2oYYNSSv7t44iSt5YrxHX9PYs.jpg,/zap5hpFCWSvdWSuPGAQyjUv2wAC.jpg,"[27, 9648, 18, 14]","[616, 1533, 2343, 4252, 6018, 7476, 9712, 9720, 10223, 10947, 11001, 12544, 14783, 40931, 41393, 164346, 207941, 209568, 231398, 262082, 267241]","[1397778, 202032, 71083, 1397779, 1397781]",[138781],6.59,https://movie.naver.com/movie/bi/mi/basic.nhn?code=196367
804435,뱅퀴시,Vanquish,2021-04-16,5.6,42.454,"국가 영웅이었던 전직 경찰국장은 도시를 장악한 5대 조직과 사건에 휘말린다. 그는 마약 운반책이었으나 손을 씻은 그녀의 딸을 볼모로 잡고 위험한 미션을 제안한다. 단 하룻밤, 5대 조직으로부터 5번의 픽업을 하라! 그녀의 킬러 본능이 폭발하고, 도시는 전쟁으로 치닫는데… 오늘 밤, 그녀의 분노가 폭주한다!",/mYM8x2Atv4MaLulaV0KVJWI1Djv.jpg,/AoWY1gkcNzabh229Icboa1Ff0BM.jpg,"[28, 80, 53]","[1562, 6149, 260905]","[1246972, 192, 41687, 23902, 2860533]",[21792],4.39,https://movie.naver.com/movie/bi/mi/basic.nhn?code=203225
953300,마릴린 먼로 미스터리: 비공개 테이프,The Mystery of Marilyn Monroe: The Unheard Tapes,2022-04-27,6.5,42.41,"의문의 죽음으로 세상을 떠난 영화계의 아이콘, 마릴린 먼로. 공개되지 않았던 측근 인터뷰를 통해 그 죽음을 둘러싼 미스터리를 파헤쳐 본다.",/nXH3PbWtH7qpWlaAwFCvvh40pk8.jpg,/9Ab3MEngH2sWK8uydGBFfgZDB4z.jpg,[99],[262618],"[3149, 932497, 21111, 1298685, 1028366]",[933276],0.00,https://movie.naver.com/movie/bi/mi/basic.nhn?code=217138
536115,고질라: 행성포식자,GODZILLA 星を喰う者,2018-11-09,6.4,30.1,"""2만년 후의 지구“ 를 탈환하기 위해 주인공 하루오는 ""반대G결전병기""로 개발된 메카 고질라의 잔해에서 새롭게 무장 요새도시 ""메카 고질라 시티""를 건설하고, 사상최대의 고질라 ""고질라 어스""와 결전에 임한다. 그러나, 동료 간의 대립의 결과 고질라 어스를 쓰러트릴 유일한 방법을 잃어버린 인류. 그리고 고질라 어스를 쓰러트릴 자들이 사라진 지구에 황금빛 섬광을 입고 ""별을 먹는 자""""기도라""가 탄생한다.",/q3j4OQFFDKM6fdQt9gE56kfDBNG.jpg,/e8rM2cObepVcMXCFclco2BDV3A6.jpg,"[16, 878, 28, 12]","[161791, 179430, 224673, 257384]","[93803, 9705, 119143, 144655, 149894]","[237072, 1503508]",3.88,https://movie.naver.com/movie/bi/mi/basic.nhn?code=179012
